workerid,trial_number_block,rating,gender,age,sentence,definition,political,condition,homelang,income,education,ethnicity,aim,traitb,traitType,trait,genderF
anon58,16,6,male,18-24,Cooperative,the ability to connect the dots,2,Convergent,English,15000-24999,someCollege,Caucasian,opinions of what traits go along with being creative,FALSE,Feminine,Cooperative,male
anon59,1,6,female,45-64,Sympathetic,creating something that hasn't been done before,4,Divergent,American English,35000-49999,someCollege,Asian,I think it has some connection to politics.,FALSE,Feminine,Sympathetic,female
anon59,2,6,female,45-64,Courageous,creating something that hasn't been done before,4,Divergent,American English,35000-49999,someCollege,Asian,I think it has some connection to politics.,TRUE,Masculine,Courageous,female
anon59,3,9,female,45-64,Willing to take risks,creating something that hasn't been done before,4,Divergent,American English,35000-49999,someCollege,Asian,I think it has some connection to politics.,TRUE,Masculine,Willing to take risks,female
anon59,4,6,female,45-64,Helpful to others,creating something that hasn't been done before,4,Divergent,American English,35000-49999,someCollege,Asian,I think it has some connection to politics.,FALSE,Feminine,Helpful to others,female
anon59,5,8,female,45-64,Understanding of others,creating something that hasn't been done before,4,Divergent,American English,35000-49999,someCollege,Asian,I think it has some connection to politics.,FALSE,Feminine,Understanding of others,female
anon59,6,8,female,45-64,Nurturing,creating something that hasn't been done before,4,Divergent,American English,35000-49999,someCollege,Asian,I think it has some connection to politics.,FALSE,Feminine,Nurturing,female
anon59,7,7,female,45-64,Ambitious,creating something that hasn't been done before,4,Divergent,American English,35000-49999,someCollege,Asian,I think it has some connection to politics.,TRUE,Masculine,Ambitious,female
anon59,8,7,female,45-64,Warm in relationships with others,creating something that hasn't been done before,4,Divergent,American English,35000-49999,someCollege,Asian,I think it has some connection to politics.,FALSE,Feminine,Warm in relationships with others,female
anon59,9,9,female,45-64,Decisive,creating something that hasn't been done before,4,Divergent,American English,35000-49999,someCollege,Asian,I think it has some connection to politics.,TRUE,Masculine,Decisive,female
anon59,10,9,female,45-64,Adventurous,creating something that hasn't been done before,4,Divergent,American English,35000-49999,someCollege,Asian,I think it has some connection to politics.,TRUE,Masculine,Adventurous,female
anon59,11,9,female,45-64,Self-reliant,creating something that hasn't been done before,4,Divergent,American English,35000-49999,someCollege,Asian,I think it has some connection to politics.,TRUE,Masculine,Self-reliant,female
anon59,12,8,female,45-64,Supportive,creating something that hasn't been done before,4,Divergent,American English,35000-49999,someCollege,Asian,I think it has some connection to politics.,FALSE,Feminine,Supportive,female
anon59,13,7,female,45-64,Competitive,creating something that hasn't been done before,4,Divergent,American English,35000-49999,someCollege,Asian,I think it has some connection to politics.,TRUE,Masculine,Competitive,female
anon59,14,8,female,45-64,Sensitive,creating something that hasn't been done before,4,Divergent,American English,35000-49999,someCollege,Asian,I think it has some connection to politics.,FALSE,Feminine,Sensitive,female
anon59,15,9,female,45-64,Daring,creating something that hasn't been done before,4,Divergent,American English,35000-49999,someCollege,Asian,I think it has some connection to politics.,TRUE,Masculine,Daring,female
anon59,16,5,female,45-64,Cooperative,creating something that hasn't been done before,4,Divergent,American English,35000-49999,someCollege,Asian,I think it has some connection to politics.,FALSE,Feminine,Cooperative,female
anon6,1,7,female,25-34,Courageous,Being able to synthesize and connect the dots between two very different ideas.,3,Convergent,English,50000-74999,highSchoolDrad,Caucasian,I think this experiment deals with perceptions people have about creativity and what creative individuals are like.,TRUE,Masculine,Courageous,female
anon6,2,2,female,25-34,Cooperative,Being able to synthesize and connect the dots between two very different ideas.,3,Convergent,English,50000-74999,highSchoolDrad,Caucasian,I think this experiment deals with perceptions people have about creativity and what creative individuals are like.,FALSE,Feminine,Cooperative,female
anon6,3,9,female,25-34,Adventurous,Being able to synthesize and connect the dots between two very different ideas.,3,Convergent,English,50000-74999,highSchoolDrad,Caucasian,I think this experiment deals with perceptions people have about creativity and what creative individuals are like.,TRUE,Masculine,Adventurous,female
anon6,4,9,female,25-34,Self-reliant,Being able to synthesize and connect the dots between two very different ideas.,3,Convergent,English,50000-74999,highSchoolDrad,Caucasian,I think this experiment deals with perceptions people have about creativity and what creative individuals are like.,TRUE,Masculine,Self-reliant,female
anon6,5,5,female,25-34,Understanding of others,Being able to synthesize and connect the dots between two very different ideas.,3,Convergent,English,50000-74999,highSchoolDrad,Caucasian,I think this experiment deals with perceptions people have about creativity and what creative individuals are like.,FALSE,Feminine,Understanding of others,female
anon6,6,3,female,25-34,Sympathetic,Being able to synthesize and connect the dots between two very different ideas.,3,Convergent,English,50000-74999,highSchoolDrad,Caucasian,I think this experiment deals with perceptions people have about creativity and what creative individuals are like.,FALSE,Feminine,Sympathetic,female
anon6,7,9,female,25-34,Willing to take risks,Being able to synthesize and connect the dots between two very different ideas.,3,Convergent,English,50000-74999,highSchoolDrad,Caucasian,I think this experiment deals with perceptions people have about creativity and what creative individuals are like.,TRUE,Masculine,Willing to take risks,female
anon6,8,9,female,25-34,Ambitious,Being able to synthesize and connect the dots between two very different ideas.,3,Convergent,English,50000-74999,highSchoolDrad,Caucasian,I think this experiment deals with perceptions people have about creativity and what creative individuals are like.,TRUE,Masculine,Ambitious,female
anon6,9,5,female,25-34,Supportive,Being able to synthesize and connect the dots between two very different ideas.,3,Convergent,English,50000-74999,highSchoolDrad,Caucasian,I think this experiment deals with perceptions people have about creativity and what creative individuals are like.,FALSE,Feminine,Supportive,female
anon6,10,5,female,25-34,Nurturing,Being able to synthesize and connect the dots between two very different ideas.,3,Convergent,English,50000-74999,highSchoolDrad,Caucasian,I think this experiment deals with perceptions people have about creativity and what creative individuals are like.,FALSE,Feminine,Nurturing,female
anon6,11,9,female,25-34,Decisive,Being able to synthesize and connect the dots between two very different ideas.,3,Convergent,English,50000-74999,highSchoolDrad,Caucasian,I think this experiment deals with perceptions people have about creativity and what creative individuals are like.,TRUE,Masculine,Decisive,female
anon6,12,4,female,25-34,Helpful to others,Being able to synthesize and connect the dots between two very different ideas.,3,Convergent,English,50000-74999,highSchoolDrad,Caucasian,I think this experiment deals with perceptions people have about creativity and what creative individuals are like.,FALSE,Feminine,Helpful to others,female
anon6,13,3,female,25-34,Sensitive,Being able to synthesize and connect the dots between two very different ideas.,3,Convergent,English,50000-74999,highSchoolDrad,Caucasian,I think this experiment deals with perceptions people have about creativity and what creative individuals are like.,FALSE,Feminine,Sensitive,female
anon6,14,9,female,25-34,Competitive,Being able to synthesize and connect the dots between two very different ideas.,3,Convergent,English,50000-74999,highSchoolDrad,Caucasian,I think this experiment deals with perceptions people have about creativity and what creative individuals are like.,TRUE,Masculine,Competitive,female
anon6,15,9,female,25-34,Daring,Being able to synthesize and connect the dots between two very different ideas.,3,Convergent,English,50000-74999,highSchoolDrad,Caucasian,I think this experiment deals with perceptions people have about creativity and what creative individuals are like.,TRUE,Masculine,Daring,female
anon6,16,4,female,25-34,Warm in relationships with others,Being able to synthesize and connect the dots between two very different ideas.,3,Convergent,English,50000-74999,highSchoolDrad,Caucasian,I think this experiment deals with perceptions people have about creativity and what creative individuals are like.,FALSE,Feminine,Warm in relationships with others,female
anon60,1,6,male,25-34,Sensitive,Knowing how to create in a capacity that draws people in.,2,Divergent,English,50000-74999,highSchoolDrad,Caucasian,Factors in creativity.,FALSE,Feminine,Sensitive,male
anon60,2,7,male,25-34,Willing to take risks,Knowing how to create in a capacity that draws people in.,2,Divergent,English,50000-74999,highSchoolDrad,Caucasian,Factors in creativity.,TRUE,Masculine,Willing to take risks,male
anon60,3,8,male,25-34,Daring,Knowing how to create in a capacity that draws people in.,2,Divergent,English,50000-74999,highSchoolDrad,Caucasian,Factors in creativity.,TRUE,Masculine,Daring,male
anon60,4,7,male,25-34,Understanding of others,Knowing how to create in a capacity that draws people in.,2,Divergent,English,50000-74999,highSchoolDrad,Caucasian,Factors in creativity.,FALSE,Feminine,Understanding of others,male
anon60,5,5,male,25-34,Warm in relationships with others,Knowing how to create in a capacity that draws people in.,2,Divergent,English,50000-74999,highSchoolDrad,Caucasian,Factors in creativity.,FALSE,Feminine,Warm in relationships with others,male
anon60,6,6,male,25-34,Cooperative,Knowing how to create in a capacity that draws people in.,2,Divergent,English,50000-74999,highSchoolDrad,Caucasian,Factors in creativity.,FALSE,Feminine,Cooperative,male
anon60,7,7,male,25-34,Self-reliant,Knowing how to create in a capacity that draws people in.,2,Divergent,English,50000-74999,highSchoolDrad,Caucasian,Factors in creativity.,TRUE,Masculine,Self-reliant,male
anon60,8,4,male,25-34,Helpful to others,Knowing how to create in a capacity that draws people in.,2,Divergent,English,50000-74999,highSchoolDrad,Caucasian,Factors in creativity.,FALSE,Feminine,Helpful to others,male
anon60,9,4,male,25-34,Supportive,Knowing how to create in a capacity that draws people in.,2,Divergent,English,50000-74999,highSchoolDrad,Caucasian,Factors in creativity.,FALSE,Feminine,Supportive,male
anon60,10,6,male,25-34,Decisive,Knowing how to create in a capacity that draws people in.,2,Divergent,English,50000-74999,highSchoolDrad,Caucasian,Factors in creativity.,TRUE,Masculine,Decisive,male
anon60,11,7,male,25-34,Competitive,Knowing how to create in a capacity that draws people in.,2,Divergent,English,50000-74999,highSchoolDrad,Caucasian,Factors in creativity.,TRUE,Masculine,Competitive,male
anon60,12,5,male,25-34,Nurturing,Knowing how to create in a capacity that draws people in.,2,Divergent,English,50000-74999,highSchoolDrad,Caucasian,Factors in creativity.,FALSE,Feminine,Nurturing,male
anon60,13,7,male,25-34,Ambitious,Knowing how to create in a capacity that draws people in.,2,Divergent,English,50000-74999,highSchoolDrad,Caucasian,Factors in creativity.,TRUE,Masculine,Ambitious,male
